./java/org/assertj/core/api/AbstractArrayAssert.java,2
./java/org/assertj/core/api/AbstractAssert.java,52
./java/org/assertj/core/api/AbstractAtomicFieldUpdaterAssert.java,2
./java/org/assertj/core/api/AbstractAtomicReferenceAssert.java,2
./java/org/assertj/core/api/AbstractBDDSoftAssertions.java,22
./java/org/assertj/core/api/AbstractBigDecimalAssert.java,18
./java/org/assertj/core/api/AbstractBigIntegerAssert.java,18
./java/org/assertj/core/api/AbstractBooleanArrayAssert.java,24
./java/org/assertj/core/api/AbstractBooleanAssert.java,7
./java/org/assertj/core/api/AbstractByteArrayAssert.java,37
./java/org/assertj/core/api/AbstractByteAssert.java,25
./java/org/assertj/core/api/AbstractCharacterAssert.java,11
./java/org/assertj/core/api/AbstractCharArrayAssert.java,25
./java/org/assertj/core/api/AbstractCharSequenceAssert.java,47
./java/org/assertj/core/api/AbstractClassAssert.java,21
./java/org/assertj/core/api/AbstractComparableAssert.java,10
./java/org/assertj/core/api/AbstractCompletableFutureAssert.java,16
./java/org/assertj/core/api/AbstractDateAssert.java,86
./java/org/assertj/core/api/AbstractDoubleArrayAssert.java,37
./java/org/assertj/core/api/AbstractDoubleAssert.java,29
./java/org/assertj/core/api/AbstractEnumerableAssert.java,4
./java/org/assertj/core/api/AbstractFileAssert.java,22
./java/org/assertj/core/api/AbstractFloatArrayAssert.java,37
./java/org/assertj/core/api/AbstractFloatAssert.java,29
./java/org/assertj/core/api/AbstractFutureAssert.java,5
./java/org/assertj/core/api/AbstractInputStreamAssert.java,4
./java/org/assertj/core/api/AbstractInstantAssert.java,20
./java/org/assertj/core/api/AbstractIntArrayAssert.java,24
./java/org/assertj/core/api/AbstractIntegerAssert.java,25
./java/org/assertj/core/api/AbstractIterableAssert.java,93
./java/org/assertj/core/api/AbstractIterableSizeAssert.java,1
./java/org/assertj/core/api/AbstractListAssert.java,8
./java/org/assertj/core/api/AbstractLocalDateAssert.java,23
./java/org/assertj/core/api/AbstractLocalDateTimeAssert.java,32
./java/org/assertj/core/api/AbstractLocalTimeAssert.java,27
./java/org/assertj/core/api/AbstractLongArrayAssert.java,24
./java/org/assertj/core/api/AbstractLongAssert.java,25
./java/org/assertj/core/api/AbstractMapAssert.java,35
./java/org/assertj/core/api/AbstractMapSizeAssert.java,1
./java/org/assertj/core/api/AbstractObjectArrayAssert.java,90
./java/org/assertj/core/api/AbstractObjectAssert.java,16
./java/org/assertj/core/api/AbstractOffsetDateTimeAssert.java,35
./java/org/assertj/core/api/AbstractOffsetTimeAssert.java,29
./java/org/assertj/core/api/AbstractOptionalAssert.java,18
./java/org/assertj/core/api/AbstractOptionalDoubleAssert.java,8
./java/org/assertj/core/api/AbstractOptionalIntAssert.java,7
./java/org/assertj/core/api/AbstractOptionalLongAssert.java,7
./java/org/assertj/core/api/AbstractPathAssert.java,30
./java/org/assertj/core/api/AbstractPredicateAssert.java,6
./java/org/assertj/core/api/AbstractPredicateLikeAssert.java,2
./java/org/assertj/core/api/AbstractShortArrayAssert.java,24
./java/org/assertj/core/api/AbstractShortAssert.java,25
./java/org/assertj/core/api/AbstractSoftAssertions.java,8
./java/org/assertj/core/api/AbstractStandardSoftAssertions.java,22
./java/org/assertj/core/api/AbstractTemporalAssert.java,6
./java/org/assertj/core/api/AbstractThrowableAssert.java,18
./java/org/assertj/core/api/AbstractUriAssert.java,20
./java/org/assertj/core/api/AbstractUrlAssert.java,20
./java/org/assertj/core/api/AbstractZonedDateTimeAssert.java,34
./java/org/assertj/core/api/ArraySortedAssert.java,4
./java/org/assertj/core/api/Assert.java,32
./java/org/assertj/core/api/AssertDelegateTarget.java,2
./java/org/assertj/core/api/AssertFactory.java,3
./java/org/assertj/core/api/AssertionInfo.java,4
./java/org/assertj/core/api/Assertions.java,164
./java/org/assertj/core/api/AssertionsForClassTypes.java,106
./java/org/assertj/core/api/AssertionsForInterfaceTypes.java,21
./java/org/assertj/core/api/AssertProvider.java,3
./java/org/assertj/core/api/Assumptions.java,80
./java/org/assertj/core/api/AtomicBooleanAssert.java,4
./java/org/assertj/core/api/AtomicIntegerArrayAssert.java,25
./java/org/assertj/core/api/AtomicIntegerAssert.java,14
./java/org/assertj/core/api/AtomicIntegerFieldUpdaterAssert.java,3
./java/org/assertj/core/api/AtomicLongArrayAssert.java,25
./java/org/assertj/core/api/AtomicLongAssert.java,14
./java/org/assertj/core/api/AtomicLongFieldUpdaterAssert.java,3
./java/org/assertj/core/api/AtomicMarkableReferenceAssert.java,5
./java/org/assertj/core/api/AtomicReferenceArrayAssert.java,87
./java/org/assertj/core/api/AtomicReferenceAssert.java,3
./java/org/assertj/core/api/AtomicReferenceFieldUpdaterAssert.java,3
./java/org/assertj/core/api/AtomicStampedReferenceAssert.java,4
./java/org/assertj/core/api/AutoCloseableBDDSoftAssertions.java,2
./java/org/assertj/core/api/AutoCloseableSoftAssertions.java,2
./java/org/assertj/core/api/BDDAssertions.java,87
./java/org/assertj/core/api/BDDSoftAssertions.java,3
./java/org/assertj/core/api/BigDecimalAssert.java,2
./java/org/assertj/core/api/BigIntegerAssert.java,2
./java/org/assertj/core/api/BooleanArrayAssert.java,2
./java/org/assertj/core/api/BooleanAssert.java,2
./java/org/assertj/core/api/ByteArrayAssert.java,2
./java/org/assertj/core/api/ByteAssert.java,2
./java/org/assertj/core/api/CharacterAssert.java,2
./java/org/assertj/core/api/CharArrayAssert.java,2
./java/org/assertj/core/api/CharSequenceAssert.java,2
./java/org/assertj/core/api/ClassAssert.java,2
./java/org/assertj/core/api/ClassBasedNavigableIterableAssert.java,2
./java/org/assertj/core/api/ClassBasedNavigableListAssert.java,2
./java/org/assertj/core/api/ComparableAssert.java,10
./java/org/assertj/core/api/ComparatorFactory.java,1
./java/org/assertj/core/api/CompletableFutureAssert.java,2
./java/org/assertj/core/api/Condition.java,12
./java/org/assertj/core/api/DateAssert.java,3
./java/org/assertj/core/api/Descriptable.java,6
./java/org/assertj/core/api/DoubleArrayAssert.java,2
./java/org/assertj/core/api/DoubleAssert.java,2
./java/org/assertj/core/api/DoublePredicateAssert.java,4
./java/org/assertj/core/api/EnumerableAssert.java,10
./java/org/assertj/core/api/ErrorCollector.java,2
./java/org/assertj/core/api/exception/PathsException.java,1
./java/org/assertj/core/api/exception/RuntimeIOException.java,4
./java/org/assertj/core/api/ExtensionPoints.java,6
./java/org/assertj/core/api/FactoryBasedNavigableIterableAssert.java,2
./java/org/assertj/core/api/FactoryBasedNavigableListAssert.java,2
./java/org/assertj/core/api/Fail.java,9
./java/org/assertj/core/api/FileAssert.java,2
./java/org/assertj/core/api/filter/FilterOperator.java,1
./java/org/assertj/core/api/filter/Filters.java,16
./java/org/assertj/core/api/filter/InFilter.java,1
./java/org/assertj/core/api/filter/NotFilter.java,1
./java/org/assertj/core/api/filter/NotInFilter.java,1
./java/org/assertj/core/api/FloatArrayAssert.java,2
./java/org/assertj/core/api/FloatAssert.java,2
./java/org/assertj/core/api/FloatingPointNumberAssert.java,7
./java/org/assertj/core/api/FutureAssert.java,2
./java/org/assertj/core/api/GenericComparableAssert.java,2
./java/org/assertj/core/api/HamcrestCondition.java,4
./java/org/assertj/core/api/IndexedObjectEnumerableAssert.java,4
./java/org/assertj/core/api/InputStreamAssert.java,2
./java/org/assertj/core/api/InstantAssert.java,3
./java/org/assertj/core/api/IntArrayAssert.java,2
./java/org/assertj/core/api/IntegerAssert.java,2
./java/org/assertj/core/api/IntPredicateAssert.java,4
./java/org/assertj/core/api/iterable/Extractor.java,2
./java/org/assertj/core/api/iterable/ThrowingExtractor.java,2
./java/org/assertj/core/api/IterableAssert.java,2
./java/org/assertj/core/api/IterableSizeAssert.java,1
./java/org/assertj/core/api/Java6AbstractBDDSoftAssertions.java,59
./java/org/assertj/core/api/Java6AbstractStandardSoftAssertions.java,59
./java/org/assertj/core/api/Java6Assertions.java,128
./java/org/assertj/core/api/Java6BDDAssertions.java,66
./java/org/assertj/core/api/Java6BDDSoftAssertions.java,3
./java/org/assertj/core/api/Java6JUnitBDDSoftAssertions.java,2
./java/org/assertj/core/api/Java6JUnitSoftAssertions.java,2
./java/org/assertj/core/api/Java6SoftAssertions.java,3
./java/org/assertj/core/api/JUnitBDDSoftAssertions.java,2
./java/org/assertj/core/api/JUnitSoftAssertions.java,2
./java/org/assertj/core/api/ListAssert.java,2
./java/org/assertj/core/api/LocalDateAssert.java,2
./java/org/assertj/core/api/LocalDateTimeAssert.java,2
./java/org/assertj/core/api/LocalTimeAssert.java,2
./java/org/assertj/core/api/LongArrayAssert.java,2
./java/org/assertj/core/api/LongAssert.java,2
./java/org/assertj/core/api/LongPredicateAssert.java,4
./java/org/assertj/core/api/MapAssert.java,2
./java/org/assertj/core/api/MapSizeAssert.java,1
./java/org/assertj/core/api/NumberAssert.java,15
./java/org/assertj/core/api/ObjectArrayAssert.java,2
./java/org/assertj/core/api/ObjectAssert.java,2
./java/org/assertj/core/api/ObjectAssertFactory.java,2
./java/org/assertj/core/api/ObjectEnumerableAssert.java,53
./java/org/assertj/core/api/OffsetDateTimeAssert.java,2
./java/org/assertj/core/api/OffsetTimeAssert.java,2
./java/org/assertj/core/api/OptionalAssert.java,2
./java/org/assertj/core/api/OptionalDoubleAssert.java,2
./java/org/assertj/core/api/OptionalIntAssert.java,2
./java/org/assertj/core/api/OptionalLongAssert.java,2
./java/org/assertj/core/api/PathAssert.java,3
./java/org/assertj/core/api/PredicateAssert.java,2
./java/org/assertj/core/api/ProxifyExtractingResult.java,1
./java/org/assertj/core/api/ShortArrayAssert.java,2
./java/org/assertj/core/api/ShortAssert.java,2
./java/org/assertj/core/api/SoftAssertionClassAssert.java,2
./java/org/assertj/core/api/SoftAssertionError.java,4
./java/org/assertj/core/api/SoftAssertionIterableAssert.java,2
./java/org/assertj/core/api/SoftAssertionListAssert.java,2
./java/org/assertj/core/api/SoftAssertionMapAssert.java,2
./java/org/assertj/core/api/SoftAssertionPredicateAssert.java,2
./java/org/assertj/core/api/SoftAssertions.java,4
./java/org/assertj/core/api/SoftProxies.java,1
./java/org/assertj/core/api/StringAssert.java,2
./java/org/assertj/core/api/ThrowableAssert.java,2
./java/org/assertj/core/api/ThrowableAssertAlternative.java,17
./java/org/assertj/core/api/ThrowableTypeAssert.java,8
./java/org/assertj/core/api/UriAssert.java,3
./java/org/assertj/core/api/UrlAssert.java,3
./java/org/assertj/core/api/WithAssertions.java,163
./java/org/assertj/core/api/WithAssumptions.java,80
./java/org/assertj/core/api/WritableAssertionInfo.java,11
./java/org/assertj/core/api/ZonedDateTimeAssert.java,3
./java/org/assertj/core/condition/AllOf.java,5
./java/org/assertj/core/condition/AnyOf.java,5
./java/org/assertj/core/condition/DoesNotHave.java,3
./java/org/assertj/core/condition/Join.java,5
./java/org/assertj/core/condition/Negative.java,2
./java/org/assertj/core/condition/Not.java,3
./java/org/assertj/core/configuration/ConfigurationProvider.java,3
./java/org/assertj/core/configuration/Services.java,2
./java/org/assertj/core/data/Index.java,3
./java/org/assertj/core/data/MapEntry.java,4
./java/org/assertj/core/data/Offset.java,3
./java/org/assertj/core/data/Percentage.java,3
./java/org/assertj/core/data/TemporalOffset.java,4
./java/org/assertj/core/data/TemporalUnitLessThanOffset.java,4
./java/org/assertj/core/data/TemporalUnitOffset.java,5
./java/org/assertj/core/data/TemporalUnitWithinOffset.java,4
./java/org/assertj/core/description/Description.java,3
./java/org/assertj/core/description/EmptyTextDescription.java,2
./java/org/assertj/core/description/TextDescription.java,3
./java/org/assertj/core/error/AbstractShouldHaveTextContent.java,2
./java/org/assertj/core/error/AssertionErrorFactory.java,3
./java/org/assertj/core/error/BasicErrorMessageFactory.java,8
./java/org/assertj/core/error/ClassModifierShouldBe.java,6
./java/org/assertj/core/error/ConditionAndGroupGenericParameterTypeShouldBeTheSame.java,3
./java/org/assertj/core/error/ConstructorInvoker.java,2
./java/org/assertj/core/error/DescriptionFormatter.java,4
./java/org/assertj/core/error/ElementsShouldBe.java,3
./java/org/assertj/core/error/ElementsShouldBeAtLeast.java,3
./java/org/assertj/core/error/ElementsShouldBeAtMost.java,3
./java/org/assertj/core/error/ElementsShouldBeExactly.java,3
./java/org/assertj/core/error/ElementsShouldHave.java,3
./java/org/assertj/core/error/ElementsShouldHaveAtLeast.java,3
./java/org/assertj/core/error/ElementsShouldHaveAtMost.java,3
./java/org/assertj/core/error/ElementsShouldHaveExactly.java,3
./java/org/assertj/core/error/ElementsShouldMatch.java,1
./java/org/assertj/core/error/ElementsShouldNotBe.java,3
./java/org/assertj/core/error/ElementsShouldNotHave.java,3
./java/org/assertj/core/error/ElementsShouldSatisfy.java,1
./java/org/assertj/core/error/ErrorMessageFactory.java,5
./java/org/assertj/core/error/future/ShouldBeCancelled.java,1
./java/org/assertj/core/error/future/ShouldBeCompleted.java,1
./java/org/assertj/core/error/future/ShouldBeCompletedExceptionally.java,1
./java/org/assertj/core/error/future/ShouldBeDone.java,1
./java/org/assertj/core/error/future/ShouldHaveFailed.java,1
./java/org/assertj/core/error/future/ShouldNotBeCancelled.java,1
./java/org/assertj/core/error/future/ShouldNotBeCompleted.java,1
./java/org/assertj/core/error/future/ShouldNotBeCompletedExceptionally.java,1
./java/org/assertj/core/error/future/ShouldNotBeDone.java,1
./java/org/assertj/core/error/future/ShouldNotHaveFailed.java,1
./java/org/assertj/core/error/MessageFormatter.java,3
./java/org/assertj/core/error/NoElementsShouldMatch.java,1
./java/org/assertj/core/error/OptionalDoubleShouldHaveValueCloseTo.java,4
./java/org/assertj/core/error/OptionalShouldBeEmpty.java,6
./java/org/assertj/core/error/OptionalShouldBePresent.java,3
./java/org/assertj/core/error/OptionalShouldContain.java,8
./java/org/assertj/core/error/OptionalShouldContainInstanceOf.java,3
./java/org/assertj/core/error/ShouldAccept.java,3
./java/org/assertj/core/error/ShouldBe.java,3
./java/org/assertj/core/error/ShouldBeAbsolutePath.java,3
./java/org/assertj/core/error/ShouldBeAfter.java,5
./java/org/assertj/core/error/ShouldBeAfterOrEqualsTo.java,4
./java/org/assertj/core/error/ShouldBeAfterYear.java,4
./java/org/assertj/core/error/ShouldBeAnArray.java,3
./java/org/assertj/core/error/ShouldBeAnnotation.java,4
./java/org/assertj/core/error/ShouldBeAssignableFrom.java,3
./java/org/assertj/core/error/ShouldBeAtIndex.java,3
./java/org/assertj/core/error/ShouldBeBefore.java,4
./java/org/assertj/core/error/ShouldBeBeforeOrEqualsTo.java,4
./java/org/assertj/core/error/ShouldBeBeforeYear.java,4
./java/org/assertj/core/error/ShouldBeBetween.java,6
./java/org/assertj/core/error/ShouldBeBlank.java,3
./java/org/assertj/core/error/ShouldBeCanonicalPath.java,2
./java/org/assertj/core/error/ShouldBeCloseTo.java,4
./java/org/assertj/core/error/ShouldBeDirectory.java,2
./java/org/assertj/core/error/ShouldBeEmpty.java,3
./java/org/assertj/core/error/ShouldBeEqual.java,7
./java/org/assertj/core/error/ShouldBeEqualByComparingFieldByFieldRecursively.java,1
./java/org/assertj/core/error/ShouldBeEqualByComparingOnlyGivenFields.java,3
./java/org/assertj/core/error/ShouldBeEqualIgnoringCase.java,3
./java/org/assertj/core/error/ShouldBeEqualIgnoringHours.java,3
./java/org/assertj/core/error/ShouldBeEqualIgnoringMinutes.java,5
./java/org/assertj/core/error/ShouldBeEqualIgnoringNanos.java,5
./java/org/assertj/core/error/ShouldBeEqualIgnoringNewLineDifferences.java,1
./java/org/assertj/core/error/ShouldBeEqualIgnoringSeconds.java,5
./java/org/assertj/core/error/ShouldBeEqualIgnoringTimezone.java,4
./java/org/assertj/core/error/ShouldBeEqualIgnoringWhitespace.java,3
./java/org/assertj/core/error/ShouldBeEqualNormalizingWhitespace.java,3
./java/org/assertj/core/error/ShouldBeEqualToIgnoringFields.java,3
./java/org/assertj/core/error/ShouldBeEqualWithinOffset.java,3
./java/org/assertj/core/error/ShouldBeEqualWithinPercentage.java,3
./java/org/assertj/core/error/ShouldBeEqualWithTimePrecision.java,3
./java/org/assertj/core/error/ShouldBeExactlyInstanceOf.java,3
./java/org/assertj/core/error/ShouldBeExecutable.java,3
